timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,IdleTime,Connect
1652787830029,560,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-46,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,312,1,0,0,12
1652787410019,560,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-46,true,,100,100,null,312,1,0,420014,12
1652787831600,101,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-46,true,,100,100,https://www.bol.com/nl/nl/,56,1,0,0,18
1652787830593,101,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-46,true,,100,100,null,56,1,0,1008,18
1652787832099,75,https//www.bol.com/nl/rnwy/account/overzicht,200,200,Bol-prod - 20220517-1322 1-47,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,25,1,0,0,12
1652787832099,25,https//www.bol.com/nl/rnwy/account/overzicht-0,302,302,Bol-prod - 20220517-1322 1-47,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,25,1,0,0,12
1652787832124,50,https//www.bol.com/nl/rnwy/account/overzicht-1,200,200,Bol-prod - 20220517-1322 1-47,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,27,1,0,0,0
1652787412094,75,02 - Click login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-47,true,,100,100,null,25,1,0,420007,12
1652787831975,449,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-48,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,273,1,0,0,21
1652787411961,449,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-48,true,,100,100,null,273,1,0,420017,21
1652787834087,85,https//www.bol.com/nl/rnwy/account/overzicht,200,200,Bol-prod - 20220517-1322 1-49,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,22,1,0,0,13
1652787834087,22,https//www.bol.com/nl/rnwy/account/overzicht-0,302,302,Bol-prod - 20220517-1322 1-49,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,22,1,0,0,13
1652787834110,62,https//www.bol.com/nl/rnwy/account/overzicht-1,200,200,Bol-prod - 20220517-1322 1-49,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,26,1,0,0,0
1652787414086,85,02 - Click login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-49,true,,100,100,null,22,1,0,420003,13
1652787835038,581,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-50,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,330,1,0,0,21
1652787415027,581,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-50,true,,100,100,null,330,1,0,420014,21
1652787834976,860,https//www.bol.com/nl/nl/l/yoga-artikelen/31438/,200,200,Bol-prod - 20220517-1322 1-51,true,,100,100,https://www.bol.com/nl/nl/l/yoga-artikelen/31438/,314,1,0,0,11
1652787836152,414,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-52,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,253,1,0,0,21
1652787416138,414,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-52,true,,100,100,null,253,1,0,420017,21
1652787836634,111,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-50,true,,100,100,https://www.bol.com/nl/nl/,56,1,0,0,19
1652787835622,111,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-50,true,,100,100,null,56,1,0,1013,19
1652787836993,508,https//www.bol.com/nl/nl/l/yoga-artikelen/31438/,200,200,Bol-prod - 20220517-1322 1-53,true,,100,100,https://www.bol.com/nl/nl/l/yoga-artikelen/31438/,257,1,0,0,12
1652787837584,97,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-52,true,,100,100,https://www.bol.com/nl/nl/,58,1,0,0,22
1652787836569,97,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-52,true,,100,100,null,58,1,0,1016,22
1652787838048,586,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-54,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,317,1,0,0,22
1652787418036,586,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-54,true,,100,100,null,317,1,0,420015,22
1652787839638,90,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-54,true,,100,100,https://www.bol.com/nl/nl/,54,1,0,0,20
1652787838637,90,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-54,true,,100,100,null,54,1,0,1002,20
1652787840000,409,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-56,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,239,1,0,0,21
1652787419995,409,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-56,true,,100,100,null,239,1,0,420010,21
1652787840963,98,https//www.bol.com/nl/rnwy/logout.html,200,200,Bol-prod - 20220517-1322 1-57,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,38,1,0,0,27
1652787840963,38,https//www.bol.com/nl/rnwy/logout.html-0,302,302,Bol-prod - 20220517-1322 1-57,true,,100,100,https://www.bol.com/nl/rnwy/logout.html,38,1,0,0,27
1652787841001,9,https//www.bol.com/nl/rnwy/logout.html-1,302,302,Bol-prod - 20220517-1322 1-57,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,9,1,0,0,0
1652787841010,51,https//www.bol.com/nl/rnwy/logout.html-2,200,200,Bol-prod - 20220517-1322 1-57,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,29,1,0,0,0
1652787420951,98,06 - Logout,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-57,true,,100,100,null,38,1,0,420014,27
1652787841085,61,https//www.bol.com/nl/rnwy/account/overzicht,200,200,Bol-prod - 20220517-1322 1-55,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,21,1,0,0,12
1652787841085,21,https//www.bol.com/nl/rnwy/account/overzicht-0,302,302,Bol-prod - 20220517-1322 1-55,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,21,1,0,0,12
1652787841106,40,https//www.bol.com/nl/rnwy/account/overzicht-1,200,200,Bol-prod - 20220517-1322 1-55,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,22,1,0,0,0
1652787421083,61,02 - Click login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-55,true,,100,100,null,21,1,0,420006,12
1652787842070,103,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-57,true,,100,100,https://www.bol.com/nl/nl/,61,1,0,0,24
1652787841062,103,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-57,true,,100,100,null,61,1,0,1010,24
1652787842038,427,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-58,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,250,1,0,0,12
1652787422031,427,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-58,true,,100,100,null,250,1,0,420011,12
1652787843481,99,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-58,true,,100,100,https://www.bol.com/nl/nl/,69,1,0,0,22
1652787842468,99,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-58,true,,100,100,null,69,1,0,1014,22
1652787844010,408,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-60,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,233,1,0,0,13
1652787424006,408,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-60,true,,100,100,null,233,1,0,420008,13
1652787842971,1586,https//www.bol.com/nl/nl/l/yoga-artikelen/31438/,200,200,Bol-prod - 20220517-1322 1-59,true,,100,100,https://www.bol.com/nl/nl/l/yoga-artikelen/31438/,299,1,0,0,21
1652787845428,97,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-60,true,,100,100,https://www.bol.com/nl/nl/,56,1,0,0,21
1652787844421,97,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-60,true,,100,100,null,56,1,0,1009,21
1652787846102,73,https//www.bol.com/nl/rnwy/account/overzicht,200,200,Bol-prod - 20220517-1322 1-61,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,21,1,0,0,12
1652787846102,21,https//www.bol.com/nl/rnwy/account/overzicht-0,302,302,Bol-prod - 20220517-1322 1-61,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,21,1,0,0,12
1652787846124,51,https//www.bol.com/nl/rnwy/account/overzicht-1,200,200,Bol-prod - 20220517-1322 1-61,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,30,1,0,0,0
1652787426089,73,02 - Click login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-61,true,,100,100,null,21,1,0,420015,12
1652787845977,712,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-62,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,393,1,0,0,13
1652787425974,712,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-62,true,,100,100,null,393,1,0,420006,13
1652787848098,70,https//www.bol.com/nl/rnwy/account/overzicht,200,200,Bol-prod - 20220517-1322 1-63,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,22,1,0,0,12
1652787848098,22,https//www.bol.com/nl/rnwy/account/overzicht-0,302,302,Bol-prod - 20220517-1322 1-63,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,22,1,0,0,12
1652787848120,48,https//www.bol.com/nl/rnwy/account/overzicht-1,200,200,Bol-prod - 20220517-1322 1-63,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,28,1,0,0,0
1652787428093,70,02 - Click login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-63,true,,100,100,null,22,1,0,420007,12
1652787847989,391,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-64,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,235,1,0,0,14
1652787427981,391,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-64,true,,100,100,null,235,1,0,420012,14
1652787848968,829,https//www.bol.com/nl/nl/l/yoga-artikelen/31438/,200,200,Bol-prod - 20220517-1322 1-65,true,,100,100,https://www.bol.com/nl/nl/l/yoga-artikelen/31438/,304,1,0,0,21
1652787850016,572,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-66,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,307,1,0,0,12
1652787430005,572,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-66,true,,100,100,null,307,1,0,420013,12
1652787851592,107,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-66,true,,100,100,https://www.bol.com/nl/nl/,63,1,0,0,28
1652787850591,107,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-66,true,,100,100,null,63,1,0,1002,28
1652787852151,77,https//www.bol.com/nl/rnwy/account/overzicht,200,200,Bol-prod - 20220517-1322 1-67,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,23,1,0,0,12
1652787852151,23,https//www.bol.com/nl/rnwy/account/overzicht-0,302,302,Bol-prod - 20220517-1322 1-67,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,23,1,0,0,12
1652787852174,54,https//www.bol.com/nl/rnwy/account/overzicht-1,200,200,Bol-prod - 20220517-1322 1-67,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,24,1,0,0,0
1652787432136,77,02 - Click login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-67,true,,100,100,null,23,1,0,420018,12
1652787851979,543,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-68,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,281,1,0,0,11
1652787431964,543,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-68,true,,100,100,null,281,1,0,420018,11
1652787854088,70,https//www.bol.com/nl/rnwy/account/overzicht,200,200,Bol-prod - 20220517-1322 1-69,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,20,1,0,0,11
1652787854088,20,https//www.bol.com/nl/rnwy/account/overzicht-0,302,302,Bol-prod - 20220517-1322 1-69,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,20,1,0,0,11
1652787854109,49,https//www.bol.com/nl/rnwy/account/overzicht-1,200,200,Bol-prod - 20220517-1322 1-69,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,25,1,0,0,0
1652787434073,70,02 - Click login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-69,true,,100,100,null,20,1,0,420017,11
1652787853980,593,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-70,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,322,1,0,0,12
1652787433978,593,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-70,true,,100,100,null,322,1,0,420005,12
1652787855579,90,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-70,true,,100,100,https://www.bol.com/nl/nl/,60,1,0,0,21
1652787854577,90,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-70,true,,100,100,null,60,1,0,1003,21
1652787854989,780,https//www.bol.com/nl/nl/l/yoga-artikelen/31438/,200,200,Bol-prod - 20220517-1322 1-71,true,,100,100,https://www.bol.com/nl/nl/l/yoga-artikelen/31438/,286,1,0,0,22
1652787855967,606,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-72,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,355,1,0,0,22
1652787435967,606,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-72,true,,100,100,null,355,1,0,420003,22
1652787857589,97,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-72,true,,100,100,https://www.bol.com/nl/nl/,61,1,0,0,21
1652787856576,97,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-72,true,,100,100,null,61,1,0,1014,21
1652787856981,721,https//www.bol.com/nl/nl/l/yoga-artikelen/31438/,200,200,Bol-prod - 20220517-1322 1-73,true,,100,100,https://www.bol.com/nl/nl/l/yoga-artikelen/31438/,294,1,0,0,13
1652787857962,511,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-74,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,275,1,0,0,35
1652787437953,511,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-74,true,,100,100,null,275,1,0,420013,35
1652787859485,90,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-74,true,,100,100,https://www.bol.com/nl/nl/,52,1,0,0,18
1652787858478,90,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-74,true,,100,100,null,52,1,0,1008,18
1652787860083,67,https//www.bol.com/nl/rnwy/account/overzicht,200,200,Bol-prod - 20220517-1322 1-75,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,20,1,0,0,12
1652787860083,20,https//www.bol.com/nl/rnwy/account/overzicht-0,302,302,Bol-prod - 20220517-1322 1-75,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,20,1,0,0,12
1652787860103,47,https//www.bol.com/nl/rnwy/account/overzicht-1,200,200,Bol-prod - 20220517-1322 1-75,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,26,1,0,0,0
1652787440082,67,02 - Click login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-75,true,,100,100,null,20,1,0,420004,12
1652787860004,645,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-76,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,291,1,0,0,11
1652787439993,645,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-76,true,,100,100,null,291,1,0,420014,11
1652787860988,93,https//www.bol.com/nl/rnwy/logout.html,200,200,Bol-prod - 20220517-1322 1-77,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,28,1,0,0,20
1652787860988,28,https//www.bol.com/nl/rnwy/logout.html-0,302,302,Bol-prod - 20220517-1322 1-77,true,,100,100,https://www.bol.com/nl/rnwy/logout.html,28,1,0,0,20
1652787861016,8,https//www.bol.com/nl/rnwy/logout.html-1,302,302,Bol-prod - 20220517-1322 1-77,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,8,1,0,0,0
1652787861024,57,https//www.bol.com/nl/rnwy/logout.html-2,200,200,Bol-prod - 20220517-1322 1-77,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,23,1,0,0,0
1652787440984,93,06 - Logout,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-77,true,,100,100,null,28,1,0,420005,20
1652787862095,103,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-77,true,,100,100,https://www.bol.com/nl/nl/,55,1,0,0,21
1652787861082,103,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-77,true,,100,100,null,55,1,0,1015,21
1652787861969,391,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-78,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,215,1,0,0,13
1652787441962,391,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-78,true,,100,100,null,215,1,0,420010,13
1652787863370,102,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-78,true,,100,100,https://www.bol.com/nl/nl/,58,1,0,0,23
1652787862364,102,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-78,true,,100,100,null,58,1,0,1008,23
1652787862966,779,https//www.bol.com/nl/nl/l/yoga-artikelen/31438/,200,200,Bol-prod - 20220517-1322 1-79,true,,100,100,https://www.bol.com/nl/nl/l/yoga-artikelen/31438/,298,1,0,0,22
1652787864015,393,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-80,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,214,1,0,0,14
1652787444009,393,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-80,true,,100,100,null,214,1,0,420009,14
1652787865414,105,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-80,true,,100,100,https://www.bol.com/nl/nl/,56,1,0,0,22
1652787864411,105,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-80,true,,100,100,null,56,1,0,1004,22
1652787866078,75,https//www.bol.com/nl/rnwy/account/overzicht,200,200,Bol-prod - 20220517-1322 1-81,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,24,1,0,0,13
1652787866078,24,https//www.bol.com/nl/rnwy/account/overzicht-0,302,302,Bol-prod - 20220517-1322 1-81,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,24,1,0,0,13
1652787866103,50,https//www.bol.com/nl/rnwy/account/overzicht-1,200,200,Bol-prod - 20220517-1322 1-81,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,27,1,0,0,0
1652787446075,75,02 - Click login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-81,true,,100,100,null,24,1,0,420006,13
1652787865955,384,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-82,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,201,1,0,0,13
1652787445951,384,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-82,true,,100,100,null,201,1,0,420006,13
1652787868083,74,https//www.bol.com/nl/rnwy/account/overzicht,200,200,Bol-prod - 20220517-1322 1-83,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,22,1,0,0,11
1652787868083,22,https//www.bol.com/nl/rnwy/account/overzicht-0,302,302,Bol-prod - 20220517-1322 1-83,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,22,1,0,0,11
1652787868105,52,https//www.bol.com/nl/rnwy/account/overzicht-1,200,200,Bol-prod - 20220517-1322 1-83,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,25,1,0,0,0
1652787448080,74,02 - Click login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-83,true,,100,100,null,22,1,0,420007,11
1652787867975,373,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-84,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,196,1,0,0,11
1652787447973,373,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-84,true,,100,100,null,196,1,0,420005,11
1652787868969,559,https//www.bol.com/nl/nl/l/yoga-artikelen/31438/,200,200,Bol-prod - 20220517-1322 1-85,true,,100,100,https://www.bol.com/nl/nl/l/yoga-artikelen/31438/,300,1,0,0,23
1652787872094,75,https//www.bol.com/nl/rnwy/account/overzicht,200,200,Bol-prod - 20220517-1322 1-87,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,22,1,0,0,12
1652787872094,22,https//www.bol.com/nl/rnwy/account/overzicht-0,302,302,Bol-prod - 20220517-1322 1-87,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,22,1,0,0,12
1652787872117,52,https//www.bol.com/nl/rnwy/account/overzicht-1,200,200,Bol-prod - 20220517-1322 1-87,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,25,1,0,0,0
1652787452088,75,02 - Click login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-87,true,,100,100,null,22,1,0,420010,12
1652787872016,461,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-88,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,251,1,0,0,29
1652787452001,461,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-88,true,,100,100,null,251,1,0,420019,29
1652787873012,427,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-86,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,243,1,0,0,22
1652787453010,427,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-86,true,,100,100,null,243,1,0,420005,22
1652787874100,66,https//www.bol.com/nl/rnwy/account/overzicht,200,200,Bol-prod - 20220517-1322 1-89,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,25,1,0,0,14
1652787874100,25,https//www.bol.com/nl/rnwy/account/overzicht-0,302,302,Bol-prod - 20220517-1322 1-89,true,,100,100,https://www.bol.com/nl/rnwy/account/overzicht,25,1,0,0,14
1652787874125,41,https//www.bol.com/nl/rnwy/account/overzicht-1,200,200,Bol-prod - 20220517-1322 1-89,true,,100,100,https://www.bol.com/nl/account/login.html?redirectUrl=/nl/rnwy/account/overzicht,21,1,0,0,0
1652787454086,66,02 - Click login,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-89,true,,100,100,null,25,1,0,420016,14
1652787873944,489,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-90,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,253,1,0,0,23
1652787453943,489,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-90,true,,100,100,null,253,1,0,420004,23
1652787874445,171,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-86,true,,100,100,https://www.bol.com/nl/nl/,53,1,0,0,19
1652787873442,171,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-86,true,,100,100,null,53,1,0,1005,19
1652787875444,92,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-90,true,,100,100,https://www.bol.com/nl/nl/,55,1,0,0,21
1652787874436,92,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-90,true,,100,100,null,55,1,0,1010,21
1652787874992,820,https//www.bol.com/nl/nl/l/yoga-artikelen/31438/,200,200,Bol-prod - 20220517-1322 1-91,true,,100,100,https://www.bol.com/nl/nl/l/yoga-artikelen/31438/,301,1,0,0,14
1652787875974,400,https//www.bol.com/nl/nl/s/?searchtext=smartphones,200,200,Bol-prod - 20220517-1322 1-92,true,,100,100,https://www.bol.com/nl/nl/s/?searchtext=smartphones,237,1,0,0,22
1652787455973,400,04 - Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-92,true,,100,100,null,237,1,0,420003,22
1652787877384,96,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-92,true,,100,100,https://www.bol.com/nl/nl/,62,1,0,0,22
