timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1652786531718,98,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-8,text,true,,87822,846,9,9,https://www.bol.com/nl/nl/,60,0,24
1652786530701,98,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-8,,true,,87822,846,9,9,null,60,1020,24
1652786532716,96,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-9,text,true,,87718,846,10,10,https://www.bol.com/nl/nl/,59,0,23
1652786531703,96,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-9,,true,,87718,846,10,10,null,59,1016,23
1652786533703,101,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-10,text,true,,87769,846,11,11,https://www.bol.com/nl/nl/,58,0,23
1652786532702,101,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-10,,true,,87769,846,11,11,null,58,1004,23
1652786534702,104,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-11,text,true,,87670,846,12,12,https://www.bol.com/nl/nl/,63,0,23
1652786533700,104,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-11,,true,,87670,846,12,12,null,63,1004,23
1652786535697,99,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-12,text,true,,87714,846,13,13,https://www.bol.com/nl/nl/,63,0,24
1652786534691,99,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-12,,true,,87714,846,13,13,null,63,1010,24
1652786536700,108,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-13,text,true,,87771,846,14,14,https://www.bol.com/nl/nl/,64,0,20
1652786535696,108,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-13,,true,,87771,846,14,14,null,64,1007,20
1652786537698,135,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-14,text,true,,87661,846,15,15,https://www.bol.com/nl/nl/,93,0,31
1652786536693,135,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-14,,true,,87661,846,15,15,null,93,1007,31
1652786538699,119,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-15,text,true,,87773,846,16,16,https://www.bol.com/nl/nl/,60,0,22
1652786537697,119,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-15,,true,,87773,846,16,16,null,60,1005,22
1652786539691,98,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-16,text,true,,87713,846,17,17,https://www.bol.com/nl/nl/,64,0,23
1652786538686,98,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-16,,true,,87713,846,17,17,null,64,1009,23
1652786540692,88,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-17,text,true,,87772,846,18,18,https://www.bol.com/nl/nl/,55,0,22
1652786539684,88,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-17,,true,,87772,846,18,18,null,55,1012,22
1652786541691,100,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-18,text,true,,87716,846,19,19,https://www.bol.com/nl/nl/,62,0,22
1652786540685,100,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-18,,true,,87716,846,19,19,null,62,1009,22
1652786542691,109,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-19,text,true,,87713,846,20,20,https://www.bol.com/nl/nl/,63,0,25
1652786541685,109,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-19,,true,,87713,846,20,20,null,63,1009,25
1652786543701,112,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-20,text,true,,87667,846,21,21,https://www.bol.com/nl/nl/,58,0,23
1652786542685,112,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-20,,true,,87667,846,21,21,null,58,1018,23
1652786544717,110,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-21,text,true,,87765,846,22,22,https://www.bol.com/nl/nl/,69,0,23
1652786543701,110,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-21,,true,,87765,846,22,22,null,69,1017,23
1652786545700,99,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-22,text,true,,87815,846,23,23,https://www.bol.com/nl/nl/,61,0,22
1652786544687,99,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-22,,true,,87815,846,23,23,null,61,1015,22
1652786546704,133,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-23,text,true,,87668,846,24,24,https://www.bol.com/nl/nl/,62,0,20
1652786545700,133,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-23,,true,,87668,846,24,24,null,62,1006,20
1652786547701,104,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-24,text,true,,87717,846,25,25,https://www.bol.com/nl/nl/,64,0,32
1652786546686,104,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-24,,true,,87717,846,25,25,null,64,1017,32
1652786548700,108,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-25,text,true,,87773,846,26,26,https://www.bol.com/nl/nl/,65,0,25
1652786547686,108,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-25,,true,,87773,846,26,26,null,65,1016,25
1652786549698,122,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-26,text,true,,87776,846,27,27,https://www.bol.com/nl/nl/,81,0,23
1652786548685,122,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-26,,true,,87776,846,27,27,null,81,1016,23
1652786550700,109,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-27,text,true,,87767,846,28,28,https://www.bol.com/nl/nl/,60,0,22
1652786549685,109,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-27,,true,,87767,846,28,28,null,60,1019,22
1652786551698,114,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-28,text,true,,87714,846,29,29,https://www.bol.com/nl/nl/,57,0,21
1652786550686,114,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-28,,true,,87714,846,29,29,null,57,1014,21
1652786552692,93,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-29,text,true,,87717,846,30,30,https://www.bol.com/nl/nl/,56,0,22
1652786551686,93,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-29,,true,,87717,846,30,30,null,56,1007,22
1652786553690,100,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-30,text,true,,87781,846,31,31,https://www.bol.com/nl/nl/,61,0,22
1652786552686,100,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-30,,true,,87781,846,31,31,null,61,1006,22
1652786554688,122,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-31,text,true,,87776,846,32,32,https://www.bol.com/nl/nl/,67,0,23
1652786553685,122,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-31,,true,,87776,846,32,32,null,67,1004,23
1652786555699,115,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-32,text,true,,87774,846,33,33,https://www.bol.com/nl/nl/,62,0,25
1652786554687,115,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-32,,true,,87774,846,33,33,null,62,1014,25
1652786556694,143,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-33,text,true,,87676,846,34,34,https://www.bol.com/nl/nl/,66,0,22
1652786555685,143,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-33,,true,,87676,846,34,34,null,66,1010,22
1652786557694,119,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-34,text,true,,87673,846,35,35,https://www.bol.com/nl/nl/,60,0,21
1652786556685,119,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-34,,true,,87673,846,35,35,null,60,1010,21
1652786558687,95,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-35,text,true,,87718,846,36,36,https://www.bol.com/nl/nl/,64,0,26
1652786557685,95,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-35,,true,,87718,846,36,36,null,64,1004,26
1652786559697,89,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-36,text,true,,87669,846,37,37,https://www.bol.com/nl/nl/,58,0,23
1652786558686,89,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-36,,true,,87669,846,37,37,null,58,1014,23
1652786560696,114,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-37,text,true,,87713,846,38,38,https://www.bol.com/nl/nl/,62,0,24
1652786559684,114,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-37,,true,,87713,846,38,38,null,62,1013,24
1652786561695,114,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-38,text,true,,87818,846,39,39,https://www.bol.com/nl/nl/,69,0,22
1652786560683,114,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-38,,true,,87818,846,39,39,null,69,1013,22
1652786562689,110,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-39,text,true,,87814,846,40,40,https://www.bol.com/nl/nl/,59,0,22
1652786561684,110,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-39,,true,,87814,846,40,40,null,59,1006,22
1652786563701,96,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-40,text,true,,87812,846,41,41,https://www.bol.com/nl/nl/,62,0,22
1652786562686,96,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-40,,true,,87812,846,41,41,null,62,1017,22
1652786564695,94,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-41,text,true,,87675,846,42,42,https://www.bol.com/nl/nl/,58,0,22
1652786563686,94,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-41,,true,,87675,846,42,42,null,58,1010,22
1652786565693,95,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-42,text,true,,87674,846,43,43,https://www.bol.com/nl/nl/,57,0,22
1652786564687,95,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-42,,true,,87674,846,43,43,null,57,1008,22
1652786566692,218,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-43,text,true,,87678,846,44,44,https://www.bol.com/nl/nl/,205,0,65
1652786565685,218,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-43,,true,,87678,846,44,44,null,205,1009,65
1652786567693,210,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-44,text,true,,87719,846,45,45,https://www.bol.com/nl/nl/,66,0,31
1652786566684,210,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-44,,true,,87719,846,45,45,null,66,1011,31
1652786568689,124,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-45,text,true,,87814,846,46,46,https://www.bol.com/nl/nl/,86,0,51
1652786567685,124,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-45,,true,,87814,846,46,46,null,86,1006,51
1652786569701,111,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-46,text,true,,87673,846,47,47,https://www.bol.com/nl/nl/,64,0,23
1652786568686,111,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-46,,true,,87673,846,47,47,null,64,1016,23
1652786570699,95,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-47,text,true,,87814,846,48,48,https://www.bol.com/nl/nl/,55,0,21
1652786569685,95,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-47,,true,,87814,846,48,48,null,55,1015,21
1652786571693,92,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-48,text,true,,87780,846,49,49,https://www.bol.com/nl/nl/,54,0,22
1652786570685,92,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-48,,true,,87780,846,49,49,null,54,1010,22
1652786572700,102,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-49,text,true,,87817,846,50,50,https://www.bol.com/nl/nl/,60,0,23
1652786571685,102,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-49,,true,,87817,846,50,50,null,60,1017,23
1652786574695,96,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-51,text,true,,87821,846,52,52,https://www.bol.com/nl/nl/,59,0,21
1652786573686,96,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-51,,true,,87821,846,52,52,null,59,1011,21
1652786573716,1156,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-50,text,true,,87665,846,52,52,https://www.bol.com/nl/nl/,76,0,35
1652786572700,1156,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-50,,true,,87665,846,52,52,null,76,1017,35
1652786575693,123,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-52,text,true,,87815,846,53,53,https://www.bol.com/nl/nl/,73,0,26
1652786574685,123,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-52,,true,,87815,846,53,53,null,73,1009,26
1652786576689,120,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-53,text,true,,87718,846,54,54,https://www.bol.com/nl/nl/,57,0,19
1652786575685,120,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-53,,true,,87718,846,54,54,null,57,1006,19
1652786577687,179,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-54,text,true,,87769,846,55,55,https://www.bol.com/nl/nl/,144,0,19
1652786576684,179,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-54,,true,,87769,846,55,55,null,144,1004,19
1652786578684,1113,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-55,text,true,,87716,846,57,57,https://www.bol.com/nl/nl/,59,0,21
1652786577683,1113,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-55,,true,,87716,846,57,57,null,59,1003,21
1652786579700,114,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-56,text,true,,87823,846,57,57,https://www.bol.com/nl/nl/,72,0,21
1652786578685,114,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-56,,true,,87823,846,57,57,null,72,1016,21
1652786580689,86,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-57,text,true,,87676,846,58,58,https://www.bol.com/nl/nl/,57,0,22
1652786579685,86,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-57,,true,,87676,846,58,58,null,57,1007,22
1652786581687,100,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-58,text,true,,87765,846,59,59,https://www.bol.com/nl/nl/,59,0,21
1652786580686,100,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-58,,true,,87765,846,59,59,null,59,1003,21
1652786582700,88,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-59,text,true,,87775,846,60,60,https://www.bol.com/nl/nl/,56,0,23
1652786581685,88,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-59,,true,,87775,846,60,60,null,56,1017,23
1652786583703,120,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-60,text,true,,87780,846,61,61,https://www.bol.com/nl/nl/,77,0,21
1652786582687,120,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-60,,true,,87780,846,61,61,null,77,1018,21
1652786584699,87,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-61,text,true,,87822,846,62,62,https://www.bol.com/nl/nl/,53,0,20
1652786583687,87,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-61,,true,,87822,846,62,62,null,53,1014,20
1652786585699,85,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-62,text,true,,87817,846,63,63,https://www.bol.com/nl/nl/,53,0,20
1652786584687,85,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-62,,true,,87817,846,63,63,null,53,1014,20
1652786586697,107,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-63,text,true,,87824,846,64,64,https://www.bol.com/nl/nl/,61,0,23
1652786585685,107,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-63,,true,,87824,846,64,64,null,61,1015,23
1652786587699,118,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-64,text,true,,87810,846,65,65,https://www.bol.com/nl/nl/,64,0,23
1652786586685,118,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-64,,true,,87810,846,65,65,null,64,1017,23
1652786588701,88,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-65,text,true,,87675,846,66,66,https://www.bol.com/nl/nl/,57,0,21
1652786587685,88,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-65,,true,,87675,846,66,66,null,57,1018,21
1652786589700,124,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-66,text,true,,87710,846,67,67,https://www.bol.com/nl/nl/,86,0,35
1652786588685,124,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-66,,true,,87710,846,67,67,null,86,1017,35
1652786590713,115,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-67,text,true,,87817,846,68,68,https://www.bol.com/nl/nl/,62,0,24
1652786589700,115,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-67,,true,,87817,846,68,68,null,62,1015,24
1652786591698,96,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-68,text,true,,87818,846,69,69,https://www.bol.com/nl/nl/,58,0,21
1652786590685,96,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-68,,true,,87818,846,69,69,null,58,1014,21
1652786592688,105,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-69,text,true,,87811,846,70,70,https://www.bol.com/nl/nl/,62,0,21
1652786591685,105,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-69,,true,,87811,846,70,70,null,62,1004,21
1652786593688,121,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-70,text,true,,87772,846,71,71,https://www.bol.com/nl/nl/,79,0,21
1652786592686,121,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-70,,true,,87772,846,71,71,null,79,1004,21
1652786594694,92,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-71,text,true,,87671,846,72,72,https://www.bol.com/nl/nl/,58,0,23
1652786593686,92,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-71,,true,,87671,846,72,72,null,58,1010,23
1652786595702,89,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-72,text,true,,87816,846,73,73,https://www.bol.com/nl/nl/,54,0,20
1652786594694,89,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-72,,true,,87816,846,73,73,null,54,1010,20
1652786596693,99,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-73,text,true,,87712,846,74,74,https://www.bol.com/nl/nl/,56,0,21
1652786595686,99,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-73,,true,,87712,846,74,74,null,56,1010,21
1652786597693,90,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-74,text,true,,87823,846,75,75,https://www.bol.com/nl/nl/,57,0,23
1652786596685,90,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-74,,true,,87823,846,75,75,null,57,1010,23
1652786598702,93,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-75,text,true,,87770,846,76,76,https://www.bol.com/nl/nl/,55,0,21
1652786597692,93,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-75,,true,,87770,846,76,76,null,55,1012,21
1652786599698,107,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-76,text,true,,87670,846,77,77,https://www.bol.com/nl/nl/,72,0,22
1652786598685,107,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-76,,true,,87670,846,77,77,null,72,1016,22
1652786600695,111,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-77,text,true,,87667,846,78,78,https://www.bol.com/nl/nl/,56,0,23
1652786599685,111,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-77,,true,,87667,846,78,78,null,56,1012,23
1652786601694,90,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-78,text,true,,87821,846,79,79,https://www.bol.com/nl/nl/,58,0,22
1652786600685,90,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-78,,true,,87821,846,79,79,null,58,1011,22
1652786602694,106,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-79,text,true,,87773,846,80,80,https://www.bol.com/nl/nl/,62,0,21
1652786601685,106,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-79,,true,,87773,846,80,80,null,62,1012,21
1652786603709,91,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-80,text,true,,87821,846,81,81,https://www.bol.com/nl/nl/,59,0,22
1652786602694,91,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-80,,true,,87821,846,81,81,null,59,1017,22
1652786604699,95,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-81,text,true,,87719,846,82,82,https://www.bol.com/nl/nl/,58,0,22
1652786603687,95,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-81,,true,,87719,846,82,82,null,58,1014,22
1652786605687,90,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-82,text,true,,87820,846,83,83,https://www.bol.com/nl/nl/,55,0,21
1652786604686,90,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-82,,true,,87820,846,83,83,null,55,1003,21
1652786606691,93,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-83,text,true,,87671,846,84,84,https://www.bol.com/nl/nl/,58,0,20
1652786605686,93,01 - Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Bol-prod - 20220517-1322 1-83,,true,,87671,846,84,84,null,58,1007,20
1652786607692,101,https//www.bol.com/nl/nl/,200,200,Bol-prod - 20220517-1322 1-84,text,true,,87819,846,85,85,https://www.bol.com/nl/nl/,60,0,22
